...1,created_on,expenses,floor,lat,lon,place_name,place_with_parent_names,price,price_aprox_local_currency,price_aprox_usd,price_per_m2,price_usd_per_m2,property_type,rooms,state_name,surface_covered_in_m2,surface_in_m2,surface_total_in_m2,title
37843,2013-12-02,NA,NA,-34.575332,-58.531317,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,77000,603926.4,77000,NA,1184.61538462,PH,NA,NA,NA,65,NA,NA
37855,2013-12-02,NA,NA,-34.590009,-58.552025,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,79500,623534.4,79500,NA,935.294117647,PH,NA,NA,NA,85,NA,NA
37856,2013-12-02,NA,NA,-34.557993,-58.555577,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,115000,901968,115000,NA,1277.77777778,PH,NA,NA,NA,90,NA,NA
37958,2013-12-02,NA,NA,-34.584793,-58.517246,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,87500,686280,87500,NA,1093.75,apartment,3,NA,NA,80,NA,NA
38088,2013-12-02,NA,NA,-34.566321,-58.550198,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,300000,2352960,300000,NA,1734.10404624,house,NA,NA,NA,173,NA,NA
38101,2013-12-02,NA,NA,-34.576122,-58.539667,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,115000,901968,115000,NA,2555.55555556,apartment,2,NA,NA,45,NA,NA
38116,2013-12-02,NA,NA,-34.567189,-58.569342,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,44900,352159.68,44900,NA,528.235294118,PH,NA,NA,NA,85,NA,NA
38261,2013-12-02,NA,NA,-34.578606,-58.532038,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,160000,1254912,160000,NA,1454.54545455,house,NA,NA,NA,110,NA,NA
38302,2013-12-02,NA,NA,-34.576056,-58.541607,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,220000,1725504,220000,NA,1447.36842105,apartment,4,NA,NA,152,NA,NA
38429,2013-12-02,NA,NA,-34.523487,-58.471422,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,135000,1058832,135000,NA,2647.05882353,apartment,3,NA,NA,51,NA,NA
38613,2013-12-02,NA,NA,-34.523816,-58.474087,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,225000,1764720,225000,NA,3308.82352941,apartment,3,NA,NA,68,NA,NA
38797,2013-12-02,NA,NA,-34.504391,-58.74239,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,400000,399999.98,50999.59,NA,849.993166667,house,NA,NA,NA,60,NA,NA
38800,2013-12-02,NA,NA,-34.51269,-58.744111,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,128000,1003929.6,128000,NA,1066.66666667,house,NA,NA,NA,120,NA,NA
39150,2013-12-02,NA,NA,-34.516108,-58.733247,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,350000,349999.97,44624.64,NA,743.744,house,NA,NA,NA,60,NA,NA
39157,2013-12-02,NA,NA,-34.514912,-58.779255,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,300000,299999.96,38249.69,NA,637.494833333,house,NA,NA,NA,60,NA,NA
39452,2013-12-02,NA,NA,-34.53549,-58.743654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,180000,1411776,180000,NA,1200,house,NA,NA,NA,150,NA,NA
39499,2013-12-02,NA,NA,-34.525996,-58.784528,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,420000,419999.98,53549.57,NA,669.369625,house,NA,NA,NA,80,NA,NA
39670,2013-12-02,NA,NA,-34.576747,-58.548703,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,67000,525494.4,67000,NA,1634.14634146,apartment,2,NA,NA,41,NA,NA
39824,2013-12-02,NA,NA,-34.57703,-58.54924,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,75000,588240,75000,NA,1415.09433962,apartment,2,NA,NA,53,NA,NA
39851,2013-12-02,NA,NA,-34.524146,-58.475438,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,800000,6274560,800000,NA,2777.77777778,house,NA,NA,NA,288,NA,NA
39886,2013-12-02,NA,NA,-34.491046,-58.4825,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,480000,3764736,480000,NA,1371.42857143,house,NA,NA,NA,350,NA,NA
39891,2013-12-02,NA,NA,-34.528121,-58.473816,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,480000,3764736,480000,NA,1371.42857143,apartment,6,NA,NA,350,NA,NA
40636,2013-12-02,NA,NA,-34.533651,-58.468051,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,385000,3019632,385000,NA,2851.85185185,apartment,4,NA,NA,135,NA,NA
41182,2013-12-02,NA,NA,-34.604989,-58.565591,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,96500,756868.8,96500,NA,1820.75471698,apartment,2,NA,NA,53,NA,NA
41367,2013-12-02,NA,NA,-34.528121,-58.473816,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,330000,2588256,330000,NA,2357.14285714,house,NA,NA,NA,140,NA,NA
41534,2013-12-02,NA,NA,-34.531095,-58.480758,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,218000,1709817.6,218000,NA,1981.81818182,PH,4,NA,NA,110,NA,NA
41680,2013-12-02,NA,NA,-34.528121,-58.473816,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,150000,1176480,150000,NA,819.672131148,apartment,6,NA,NA,183,NA,NA
41800,2013-12-02,NA,NA,-34.575617,-58.540099,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,110000,862752,110000,NA,1294.11764706,apartment,3,NA,NA,85,NA,NA
42230,2013-12-02,NA,NA,-34.575617,-58.540099,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,75000,588240,75000,NA,1595.74468085,apartment,2,NA,NA,47,NA,NA
43771,2013-12-02,NA,NA,-34.504293,-58.489709,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,598000,4690233.6,598000,NA,2300,house,NA,NA,NA,260,NA,NA
44213,2013-12-02,NA,NA,-34.609742,-58.551698,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,119000,933340.8,119000,NA,1545.45454545,apartment,3,NA,NA,77,NA,NA
44464,2013-12-02,NA,NA,-34.515485,-58.766288,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,350000,349999.97,44624.64,NA,371.872,house,NA,NA,NA,120,NA,NA
44705,2013-12-02,NA,NA,-34.58253,-58.541891,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,165000,1294128,165000,NA,660,house,NA,NA,NA,250,NA,NA
45114,2013-12-02,NA,NA,-34.528121,-58.473816,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,130000,1019616,130000,NA,1857.14285714,apartment,4,NA,NA,70,NA,NA
45245,2013-12-02,NA,NA,-34.517939,-58.482219,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,360000,2823552,360000,NA,1400.77821012,house,NA,NA,NA,257,NA,NA
46749,2013-12-09,NA,NA,-34.517922,-58.473018,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1745091,1745090.98,222497.32,NA,3588.66645161,apartment,2,NA,NA,62,NA,NA
46762,2013-12-09,NA,NA,-34.517922,-58.473018,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1274821,1274820.94,162538.37,NA,3779.96209302,apartment,1,NA,NA,43,NA,NA
46763,2013-12-09,NA,NA,-34.517922,-58.473018,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1245174,1245173.96,158758.41,NA,3692.05604651,apartment,1,NA,NA,43,NA,NA
46913,2013-12-09,NA,NA,-34.515105,-58.766246,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,80000,627456,80000,NA,1142.85714286,house,NA,NA,NA,70,NA,NA
47257,2013-12-09,NA,NA,-34.578032,-58.537589,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,67000,525494.4,67000,NA,1914.28571429,apartment,2,NA,NA,35,NA,NA
47280,2013-12-09,NA,NA,-34.528121,-58.473816,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,116000,909811.2,116000,NA,1234.04255319,apartment,2,NA,NA,94,NA,NA
47287,2013-12-09,NA,NA,-34.487529,-58.75013,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,75000,588240,75000,NA,1363.63636364,apartment,3,NA,NA,55,NA,NA
47554,2013-12-09,NA,NA,-34.489745,-58.793314,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,80000,627456,80000,NA,1000,house,NA,NA,NA,80,NA,NA
47739,2013-12-09,NA,NA,-34.467017,-58.800884,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,160000,1254912,160000,NA,1176.47058824,house,NA,NA,NA,136,NA,NA
47808,2013-12-10,NA,9,-34.605651,-58.392155,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,72500,568632,72500,NA,1367.9245283,apartment,NA,NA,NA,53,NA,NA
48503,2013-12-13,NA,NA,-34.528713,-58.470548,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,312000,2447078.4,312000,NA,2836.36363636,apartment,4,NA,NA,110,NA,NA
48527,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,155000,1215696,155000,NA,2279.41176471,apartment,3,NA,NA,68,NA,NA
48604,2013-12-13,NA,NA,-34.522141,-58.477215,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1280000,10039296,1280000,NA,1831.18741059,house,NA,NA,NA,699,NA,NA
48620,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,320000,2509824,320000,NA,1553.39805825,apartment,6,NA,NA,206,NA,NA
48625,2013-12-13,NA,NA,-34.522015,-58.473534,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,153000,1200009.6,153000,NA,2390.625,apartment,3,NA,NA,64,NA,NA
48630,2013-12-13,NA,NA,4.532753,-58.478922,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,215000,1686288,215000,NA,2028.30188679,apartment,5,NA,NA,106,NA,NA
48631,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,600000,4705920,600000,NA,1910.82802548,house,NA,NA,NA,314,NA,NA
48690,2013-12-13,NA,NA,-34.517921,-58.473017,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1274821,1274820.94,162538.37,NA,3869.96119048,apartment,2,NA,NA,42,NA,NA
48691,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1745091,1745090.98,222497.32,NA,3647.49704918,apartment,2,NA,NA,61,NA,NA
48743,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,710790,5574868.12,710790,NA,2901.18367347,apartment,1,NA,NA,245,NA,NA
48744,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,322640,2530530.04,322640,NA,4360,apartment,3,NA,NA,74,NA,NA
48745,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,256854,2014557.29,256854,NA,4506.21052632,apartment,2,NA,NA,57,NA,NA
48746,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,336330,2637903.45,336330,NA,4607.26027397,apartment,3,NA,NA,73,NA,NA
48747,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,649838,5096809.4,649838,NA,4813.61481481,apartment,4,NA,NA,135,NA,NA
48748,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,658388,5163868.76,658388,NA,4876.94814815,apartment,4,NA,NA,135,NA,NA
48749,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,388050,3043553.76,388050,NA,5243.91891892,apartment,2,NA,NA,74,NA,NA
48750,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,373932,2932823.46,373932,NA,5122.35616438,apartment,2,NA,NA,73,NA,NA
48751,2013-12-13,NA,NA,-34.53408,-58.469779,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,550407,4316952.18,550407,NA,5559.66666667,apartment,3,NA,NA,99,NA,NA
48755,2013-12-13,NA,NA,-34.480171,-58.529173,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,350000,2745120,350000,NA,1871.65775401,house,NA,NA,NA,187,NA,NA
48761,2013-12-13,NA,NA,-34.521171,-58.473887,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,198000,1552953.6,198000,NA,2788.73239437,apartment,3,NA,NA,71,NA,NA
48765,2013-12-13,NA,NA,-34.528713,-58.470548,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,290000,2274528,290000,NA,2900,apartment,4,NA,NA,100,NA,NA
49052,2013-12-13,NA,NA,-34.527867,-58.470925,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,95000,745104,95000,NA,3166.66666667,apartment,1,NA,NA,30,NA,NA
49070,2013-12-13,NA,NA,-34.523107,-58.484153,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,138000,1082361.6,138000,NA,2300,apartment,3,NA,NA,60,NA,NA
49164,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1506135,1506134.95,192030.67,NA,2560.40893333,apartment,2,NA,NA,75,NA,NA
49203,2013-12-13,NA,NA,-34.509392,-58.478864,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,270000,2117664,270000,NA,4821.42857143,apartment,3,NA,NA,56,NA,NA
49221,2013-12-13,NA,NA,-34.526038,-58.471817,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,255000,2000016,255000,NA,2656.25,apartment,4,NA,NA,96,NA,NA
49440,2013-12-13,NA,NA,-34.521413,-58.477302,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,365000,2862768,365000,NA,2570.42253521,apartment,4,NA,NA,142,NA,NA
49452,2013-12-13,NA,NA,-34.518499,-58.475085,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,150000,1176480,150000,NA,1595.74468085,apartment,1,NA,NA,94,NA,NA
49453,2013-12-13,NA,NA,-34.518499,-58.475085,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,175000,1372560,175000,NA,1881.72043011,apartment,1,NA,NA,93,NA,NA
49480,2013-12-13,NA,NA,-34.515303,-58.476403,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,140000,1098048,140000,NA,2222.22222222,apartment,3,NA,NA,63,NA,NA
49482,2013-12-13,NA,NA,-34.525111,-58.481107,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,358000,2807865.6,358000,NA,1491.66666667,house,NA,NA,NA,240,NA,NA
49485,2013-12-13,NA,NA,34.52138,58.480048,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,720000,5647104,720000,NA,3012.55230126,house,NA,NA,NA,239,NA,NA
49628,2013-12-13,NA,NA,-34.534656,-58.468139,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,175000,1372560,175000,NA,2083.33333333,apartment,3,NA,NA,84,NA,NA
49864,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,499000,3913756.8,499000,NA,3838.46153846,apartment,4,NA,NA,130,NA,NA
49872,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,229000,1796092.8,229000,NA,2462.3655914,apartment,5,NA,NA,93,NA,NA
50031,2013-12-13,NA,NA,-34.481669,-58.493745,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,119000,933340.8,119000,NA,2767.44186047,apartment,2,NA,NA,43,NA,NA
50090,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,580000,4549056,580000,NA,1584.69945355,house,NA,NA,NA,366,NA,NA
50106,2013-12-13,NA,NA,-34.526748,-58.471501,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,155000,1215696,155000,NA,2214.28571429,apartment,3,NA,NA,70,NA,NA
50211,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1663526,1663525.93,212097.86,NA,3119.08617647,apartment,3,NA,NA,68,NA,NA
50213,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1178820,1178819.94,150298.34,NA,3197.83702128,apartment,2,NA,NA,47,NA,NA
50215,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1713373,1713372.92,218453.3,NA,2992.5109589,apartment,3,NA,NA,73,NA,NA
50216,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1106423,1106422.96,141067.8,NA,3066.69130435,apartment,2,NA,NA,46,NA,NA
50217,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1782845,1782844.92,227310.91,NA,3201.56211268,apartment,3,NA,NA,71,NA,NA
50218,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1211565,1211564.98,154473.3,NA,3286.66595745,apartment,2,NA,NA,47,NA,NA
50219,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1710515,1710514.93,218088.91,NA,2987.51931507,apartment,3,NA,NA,73,NA,NA
50220,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1136653,1136652.93,144922.09,NA,3150.48021739,apartment,2,NA,NA,46,NA,NA
50221,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1830262,1830261.93,233356.53,NA,4965.03255319,apartment,2,NA,NA,47,NA,NA
50222,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1757508,1757507.94,224080.47,NA,3295.30102941,apartment,3,NA,NA,68,NA,NA
50223,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1808506,1808505.99,230582.67,NA,3158.66671233,apartment,3,NA,NA,73,NA,NA
50224,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1166883,1166882.98,148776.39,NA,3234.26934783,apartment,2,NA,NA,46,NA,NA
50225,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1856154,1856153.98,236657.74,NA,3333.20760563,apartment,3,NA,NA,71,NA,NA
50227,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1277055,1277054.92,162823.2,NA,3464.32340426,apartment,2,NA,NA,47,NA,NA
50229,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1804500,1804499.92,230071.9,NA,3383.41029412,apartment,3,NA,NA,68,NA,NA
50231,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1197113,1197112.94,152630.68,NA,3318.05826087,apartment,2,NA,NA,46,NA,NA
50232,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1925094,1925093.98,245447.52,NA,3457.00732394,apartment,3,NA,NA,71,NA,NA
50233,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1309800,1309799.96,166998.16,NA,3553.15234043,apartment,2,NA,NA,47,NA,NA
50234,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1851492,1851491.98,236063.34,NA,3471.51970588,apartment,3,NA,NA,68,NA,NA
50235,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1903748,1903747.93,242725.92,NA,3325.01260274,apartment,3,NA,NA,73,NA,NA
50236,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1898484,1898483.97,242054.77,NA,3559.62897059,apartment,3,NA,NA,68,NA,NA
50237,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1951341,1951340.94,248793.98,NA,3408.13671233,apartment,3,NA,NA,73,NA,NA
50238,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1375290,1375289.98,175348.07,NA,3730.81,apartment,2,NA,NA,47,NA,NA
50239,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1287803,1287802.92,164193.56,NA,3569.42521739,apartment,2,NA,NA,46,NA,NA
50363,2013-12-13,NA,NA,-34.518976,-58.484412,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,335000,2627472,335000,NA,1709.18367347,house,NA,NA,NA,196,NA,NA
50383,2013-12-13,NA,NA,-34.521082,-58.485256,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,125000,980400,125000,NA,2777.77777778,apartment,2,NA,NA,45,NA,NA
50384,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,210000,1647072,210000,NA,1909.09090909,house,NA,NA,NA,110,NA,NA
50502,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,118000,925497.6,118000,NA,2408.16326531,apartment,2,NA,NA,49,NA,NA
50520,2013-12-13,NA,NA,-34.523823,-58.475972,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,110000,862752,110000,NA,2750,apartment,2,NA,NA,40,NA,NA
50635,2013-12-13,NA,NA,-34.514468,-58.476727,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,220000,1725504,220000,NA,2340.42553191,apartment,3,NA,NA,94,NA,NA
50742,2013-12-13,NA,NA,-34.517561,-58.473202,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,2038580,2038579.99,259916.87,NA,3465.55826667,apartment,3,NA,NA,75,NA,NA
50787,2013-12-13,NA,NA,-34.528702,-58.480228,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,132000,1035302.4,132000,NA,2315.78947368,apartment,3,NA,NA,57,NA,NA
50915,2013-12-13,NA,NA,-34.603771,-58.381587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,168000,1317657.6,168000,NA,2074.07407407,house,NA,NA,NA,81,NA,NA
50986,2013-12-13,NA,NA,-34.522388,-58.473342,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,142000,1113734.4,142000,NA,2629.62962963,apartment,3,NA,NA,54,NA,NA
51069,2013-12-13,NA,NA,-34.521478,-58.475714,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,158000,1239225.6,158000,NA,2358.20895522,apartment,3,NA,NA,67,NA,NA
51667,2013-12-18,NA,NA,-34.572274,-58.538026,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,90000,705888,90000,NA,1764.70588235,apartment,2,NA,NA,51,NA,NA
51698,2013-12-18,NA,NA,-34.574274,-58.537337,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,95000,745104,95000,NA,1826.92307692,apartment,3,NA,NA,52,NA,NA
51699,2013-12-18,NA,NA,-34.580215,-58.547573,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,65000,509808,65000,NA,1354.16666667,apartment,3,NA,NA,48,NA,NA
